Date,Open,High,Low,Close,Volume,OpenInt,Stock,Rate
2/6/2001,1.2909,1.3702,1.2808,1.3524,129042310,0,AAPL,4.569705405
2/7/2001,1.3229,1.3366,1.2677,1.3294,109848462,0,AAPL,-1.700680272
2/8/2001,1.3164,1.3486,1.2933,1.3294,168481059,0,AAPL,0
2/9/2001,1.3126,1.332,1.1974,1.2241,164564197,0,AAPL,-7.920866556
2/12/2001,1.2204,1.2808,1.2037,1.2614,76447431,0,AAPL,3.047136672
2/13/2001,1.2768,1.3089,1.2167,1.2241,66114918,0,AAPL,-2.957031869
2/14/2001,1.2294,1.2562,1.1845,1.2485,86208320,0,AAPL,1.993301201
2/15/2001,1.2614,1.3164,1.2614,1.2844,86848648,0,AAPL,2.875450541
2/16/2001,1.2167,1.2485,1.2013,1.2167,73600356,0,AAPL,-5.270943631
2/20/2001,1.2294,1.2446,1.1655,1.1718,87818481,0,AAPL,-3.690309855
2/21/2001,1.1679,1.2768,1.1679,1.2089,108836458,0,AAPL,3.166069295
2/22/2001,1.2204,1.2407,1.1526,1.2037,120466766,0,AAPL,-0.430143105
2/23/2001,1.1921,1.2089,1.1679,1.2037,81954129,0,AAPL,0
2/26/2001,1.2204,1.2614,1.1884,1.2485,57572157,0,AAPL,3.721857606
2/27/2001,1.2347,1.2446,1.1974,1.2407,97195206,0,AAPL,-0.6247497
2/28/2001,1.2407,1.2446,1.1601,1.1679,141737727,0,AAPL,-5.867655356
3/1/2001,1.1399,1.2013,1.1014,1.2013,92160141,0,AAPL,2.85983389
3/2/2001,1.1718,1.3089,1.1679,1.2321,113282744,0,AAPL,2.56388912
3/5/2001,1.2407,1.3126,1.2321,1.305,90406309,0,AAPL,5.916727538
3/6/2001,1.3269,1.4123,1.3255,1.3769,204087294,0,AAPL,5.509578544
3/7/2001,1.3638,1.3841,1.3294,1.3599,117002810,0,AAPL,-1.234657564
3/8/2001,1.3255,1.3524,1.3089,1.332,57131760,0,AAPL,-2.051621443
3/9/2001,1.3202,1.3255,1.2808,1.2959,83423739,0,AAPL,-2.71021021
3/12/2001,1.2614,1.273,1.1601,1.1921,109048845,0,AAPL,-8.009877305
3/13/2001,1.2089,1.2526,1.1655,1.2526,123637119,0,AAPL,5.075077594
3/14/2001,1.1845,1.3126,1.1808,1.3089,133243413,0,AAPL,4.494651126
3/15/2001,1.3366,1.3689,1.2614,1.2614,147617701,0,AAPL,-3.629001452
3/16/2001,1.2167,1.2998,1.2089,1.2562,131163168,0,AAPL,-0.412240368
3/19/2001,1.2653,1.3202,1.2485,1.3164,99284818,0,AAPL,4.792230537
3/20/2001,1.3269,1.3407,1.2614,1.2614,139220205,0,AAPL,-4.17806138
3/21/2001,1.2665,1.3366,1.2407,1.2883,103570254,0,AAPL,2.132551134
3/22/2001,1.305,1.3932,1.2933,1.3841,201716552,0,AAPL,7.436156175
3/23/2001,1.4123,1.5085,1.4085,1.4728,263513248,0,AAPL,6.408496496
3/26/2001,1.4803,1.5213,1.3524,1.3946,204825995,0,AAPL,-5.30961434
3/27/2001,1.405,1.4764,1.4025,1.4651,151662625,0,AAPL,5.055212964
3/28/2001,1.4136,1.4406,1.3769,1.4202,163052424,0,AAPL,-3.064637226
3/29/2001,1.3932,1.5009,1.3769,1.4434,170973601,0,AAPL,1.633572736
3/30/2001,1.4448,1.4547,1.3663,1.4136,111650724,0,AAPL,-2.064569766
4/2/2001,1.4136,1.4509,1.3702,1.3821,95074348,0,AAPL,-2.228353141
4/3/2001,1.3676,1.3702,1.2883,1.2959,102820608,0,AAPL,-6.236885898
4/4/2001,1.2653,1.2959,1.2013,1.2485,191170088,0,AAPL,-3.657689637
4/5/2001,1.319,1.4406,1.2808,1.3366,124594456,0,AAPL,7.056467761
4/6/2001,1.332,1.3471,1.2743,1.3176,90606197,0,AAPL,-1.421517283
4/9/2001,1.3255,1.3663,1.2844,1.3151,74345308,0,AAPL,-0.189738919
4/10/2001,1.3381,1.4534,1.3307,1.411,127553972,0,AAPL,7.292221124
4/11/2001,1.4717,1.4728,1.3626,1.396,93173704,0,AAPL,-1.063075833
4/12/2001,1.3715,1.4738,1.3537,1.4354,83367515,0,AAPL,2.82234957
4/16/2001,1.4136,1.434,1.3356,1.373,79544361,0,AAPL,-4.347220287
4/17/2001,1.3575,1.3587,1.2553,1.3065,191090443,0,AAPL,-4.843408594
4/18/2001,1.3821,1.542,1.3499,1.4586,307006299,0,AAPL,11.64179104
4/19/2001,1.6366,1.6496,1.5112,1.647,522534919,0,AAPL,12.91649527
4/20/2001,1.5958,1.6403,1.5752,1.6033,193378395,0,AAPL,-2.653309047
4/23/2001,1.5587,1.6006,1.5369,1.5521,151022314,0,AAPL,-3.193413584
4/24/2001,1.5574,1.5853,1.506,1.5394,105177280,0,AAPL,-0.818246247
4/25/2001,1.5509,1.5918,1.5098,1.5827,92249152,0,AAPL,2.812784202
4/26/2001,1.6122,1.6713,1.5804,1.5815,223021878,0,AAPL,-0.075819802
4/27/2001,1.6137,1.6829,1.5853,1.6774,126337380,0,AAPL,6.063863421
4/30/2001,1.7097,1.7366,1.5932,1.6315,137984864,0,AAPL,-2.736377727
5/1/2001,1.6275,1.6967,1.6137,1.6596,119153334,0,AAPL,1.722341404
5/2/2001,1.6867,1.7097,1.6496,1.702,102775317,0,AAPL,2.55483249
5/3/2001,1.6622,1.68,1.584,1.5984,84095300,0,AAPL,-6.086956522
5/4/2001,1.5521,1.6558,1.5344,1.6496,78380857,0,AAPL,3.203203203
5/7/2001,1.6403,1.6496,1.5906,1.5984,77125208,0,AAPL,-3.103782735
5/8/2001,1.6237,1.629,1.5329,1.574,87969963,0,AAPL,-1.526526527
5/9/2001,1.5454,1.5726,1.5162,1.5355,90606197,0,AAPL,-2.445997459
5/10/2001,1.5509,1.5687,1.4691,1.4728,80590739,0,AAPL,-4.083360469
5/11/2001,1.4738,1.5035,1.4572,1.4637,56625758,0,AAPL,-0.617870722
5/14/2001,1.4664,1.5162,1.4572,1.4907,86236435,0,AAPL,1.844640295
5/15/2001,1.4969,1.6328,1.4751,1.4844,66102415,0,AAPL,-0.422620246
5/16/2001,1.4894,1.5687,1.4637,1.5431,89892494,0,AAPL,3.954459714
5/17/2001,1.5521,1.5574,1.4882,1.5085,92622414,0,AAPL,-2.242239647
5/18/2001,1.4956,1.5138,1.4803,1.5073,44356681,0,AAPL,-0.079549221
5/21/2001,1.5124,1.5315,1.4764,1.5085,128564409,0,AAPL,0.079612552
5/22/2001,1.5369,1.5443,1.4983,1.5048,115155267,0,AAPL,-0.245276765
5/23/2001,1.5213,1.5213,1.4637,1.4882,78377739,0,AAPL,-1.103136629
5/24/2001,1.4907,1.4919,1.4486,1.4856,75788371,0,AAPL,-0.174707701
5/25/2001,1.4856,1.4907,1.4406,1.4572,44270790,0,AAPL,-1.911685514
5/29/2001,1.4294,1.4406,1.332,1.3741,143900761,0,AAPL,-5.70271754
5/30/2001,1.3294,1.3294,1.2361,1.2665,216713993,0,AAPL,-7.830580016
5/31/2001,1.2677,1.2959,1.2473,1.2768,123515287,0,AAPL,0.813264903
6/1/2001,1.2883,1.3499,1.2793,1.3381,127191641,0,AAPL,4.801065163
6/4/2001,1.3499,1.3512,1.3104,1.3229,78622935,0,AAPL,-1.135939018
6/5/2001,1.332,1.3512,1.3037,1.3407,131575462,0,AAPL,1.345528763
6/6/2001,1.3394,1.3394,1.3011,1.3282,62240224,0,AAPL,-0.932348773
6/7/2001,1.3269,1.3894,1.3089,1.3866,90687417,0,AAPL,4.396928173
6/8/2001,1.3854,1.3854,1.3269,1.365,95552244,0,AAPL,-1.5577672
6/11/2001,1.3486,1.3499,1.2768,1.2833,81991627,0,AAPL,-5.985347985
6/12/2001,1.2653,1.3255,1.2653,1.2998,84723109,0,AAPL,1.285747682
6/13/2001,1.3715,1.392,1.2844,1.3104,142645113,0,AAPL,0.815510078
6/14/2001,1.2833,1.3089,1.2653,1.273,82925530,0,AAPL,-2.854090354
6/15/2001,1.2872,1.3294,1.2396,1.3089,126787143,0,AAPL,2.820109976
6/18/2001,1.3075,1.3356,1.2808,1.3011,96468996,0,AAPL,-0.595920238
6/19/2001,1.3356,1.3702,1.2819,1.2933,89545774,0,AAPL,-0.599492737
6/20/2001,1.2808,1.3999,1.2793,1.3879,120371507,0,AAPL,7.314621511
6/21/2001,1.3807,1.4728,1.3512,1.4392,95191500,0,AAPL,3.696231717
6/22/2001,1.4392,1.4728,1.3932,1.4257,79767689,0,AAPL,-0.938021123
6/25/2001,1.4406,1.5369,1.4366,1.5355,122582936,0,AAPL,7.701479975
6/26/2001,1.4946,1.5213,1.4738,1.5213,76074162,0,AAPL,-0.924780202
6/27/2001,1.5252,1.5369,1.4406,1.4946,104338627,0,AAPL,-1.755077894
6/28/2001,1.4764,1.5315,1.4691,1.5073,97165539,0,AAPL,0.849725679
6/29/2001,1.515,1.6072,1.4856,1.4882,143733651,0,AAPL,-1.267166457
7/2/2001,1.5138,1.5521,1.4817,1.5302,64156488,0,AAPL,2.822201317
7/3/2001,1.506,1.548,1.5048,1.5265,31386385,0,AAPL,-0.241798458
7/5/2001,1.5112,1.5213,1.4738,1.4856,42471656,0,AAPL,-2.679331805
7/6/2001,1.4572,1.4704,1.3906,1.411,84479473,0,AAPL,-5.021540118
7/9/2001,1.4136,1.4728,1.3879,1.4534,94113876,0,AAPL,3.004961021
7/10/2001,1.4691,1.4778,1.3344,1.3537,110234215,0,AAPL,-6.859777074
7/11/2001,1.3471,1.4448,1.3447,1.4434,131216261,0,AAPL,6.626283519
7/12/2001,1.4919,1.5878,1.4919,1.56,171457743,0,AAPL,8.078148815
7/13/2001,1.5443,1.6018,1.5265,1.5918,126819954,0,AAPL,2.038461538
7/16/2001,1.5932,1.6072,1.5315,1.5344,77715558,0,AAPL,-3.605980651
7/17/2001,1.5355,1.6149,1.4738,1.6072,180668916,0,AAPL,4.744525547
7/18/2001,1.3946,1.4586,1.3075,1.3307,317093611,0,AAPL,-17.20383275
7/19/2001,1.3599,1.3715,1.2653,1.278,240157347,0,AAPL,-3.960321635
7/20/2001,1.2614,1.2844,1.2473,1.2793,123986941,0,AAPL,0.10172144
7/23/2001,1.2859,1.3126,1.2499,1.2512,67311223,0,AAPL,-2.196513718
7/24/2001,1.242,1.2754,1.1999,1.2217,97156164,0,AAPL,-2.357736573
7/25/2001,1.2241,1.2361,1.1501,1.182,123790166,0,AAPL,-3.249570271
7/26/2001,1.1833,1.2037,1.1437,1.1898,102947111,0,AAPL,0.659898477
7/27/2001,1.2013,1.2321,1.1845,1.2142,93184652,0,AAPL,2.050764834
7/30/2001,1.2241,1.2396,1.1858,1.2115,67868745,0,AAPL,-0.222368638
7/31/2001,1.2334,1.2433,1.1858,1.2026,65544876,0,AAPL,-0.734626496
8/1/2001,1.2178,1.2665,1.2128,1.2204,84818377,0,AAPL,1.480126393
8/2/2001,1.2575,1.273,1.2334,1.2691,70303509,0,AAPL,3.99049492
8/3/2001,1.2743,1.2743,1.2167,1.2485,51887430,0,AAPL,-1.623197542
8/6/2001,1.2192,1.2588,1.2167,1.2241,27791261,0,AAPL,-1.954345214
8/7/2001,1.2373,1.2601,1.2154,1.2321,47005393,0,AAPL,0.653541377
8/8/2001,1.2334,1.2614,1.1871,1.2102,77019031,0,AAPL,-1.777453129
8/9/2001,1.2142,1.2254,1.1986,1.2204,55962009,0,AAPL,0.842835895
8/10/2001,1.2192,1.2373,1.1898,1.2178,52140422,0,AAPL,-0.213044903
8/13/2001,1.2228,1.2373,1.2013,1.2217,41273799,0,AAPL,0.32024963
8/14/2001,1.2294,1.2396,1.1962,1.1999,63850392,0,AAPL,-1.784398789
8/15/2001,1.2013,1.2128,1.1655,1.1808,80675071,0,AAPL,-1.591799317
8/16/2001,1.1691,1.2013,1.1501,1.1935,80343985,0,AAPL,1.075542005
8/17/2001,1.1526,1.1808,1.1513,1.1577,58126600,0,AAPL,-2.999581064
8/20/2001,1.1615,1.1679,1.1399,1.1601,70362871,0,AAPL,0.207307593
8/21/2001,1.1615,1.1615,1.1331,1.1474,51789024,0,AAPL,-1.094733213
8/22/2001,1.1487,1.1679,1.1271,1.1667,48518734,0,AAPL,1.682063796
8/23/2001,1.1655,1.1744,1.1258,1.1399,60539492,0,AAPL,-2.297077226
8/24/2001,1.1526,1.1921,1.1294,1.1898,80968665,0,AAPL,4.37757698
8/27/2001,1.191,1.2361,1.1628,1.2115,48984126,0,AAPL,1.823835939
8/28/2001,1.2102,1.2254,1.1782,1.1782,47894045,0,AAPL,-2.748658688
8/29/2001,1.1808,1.205,1.1411,1.1411,66923886,0,AAPL,-3.148871159
8/30/2001,1.1358,1.1642,1.1065,1.1411,102822177,0,AAPL,0
8/31/2001,1.1358,1.191,1.1294,1.1884,60491066,0,AAPL,4.145123127
9/4/2001,1.1845,1.2217,1.1642,1.1679,97110865,0,AAPL,-1.725008415
9/5/2001,1.1679,1.2128,1.1601,1.1884,100413951,0,AAPL,1.755287268
9/6/2001,1.1782,1.2115,1.1294,1.1345,78747871,0,AAPL,-4.535509929
9/7/2001,1.1206,1.1589,1.1014,1.1065,67442383,0,AAPL,-2.468047598
9/10/2001,1.0886,1.1206,1.0833,1.1128,86131811,0,AAPL,0.569362856
9/17/2001,1.0245,1.0937,1.0078,1.0873,127730444,0,AAPL,-2.291516894
9/18/2001,1.0821,1.1345,1.0361,1.0426,91223094,0,AAPL,-4.111100892
9/19/2001,1.0566,1.095,0.999,1.0899,104112187,0,AAPL,4.536735085
9/20/2001,1.0426,1.0847,0.9925,1.0039,114669565,0,AAPL,-7.890632168
9/21/2001,0.9479,1.0399,0.9399,1.0078,159107468,0,AAPL,0.388484909
9/24/2001,1.0309,1.0784,1.0208,1.0526,82141550,0,AAPL,4.445326454
9/25/2001,1.0334,1.0387,0.9823,0.995,104415154,0,AAPL,-5.472164165
9/26/2001,1.0132,1.018,0.9552,0.9708,137711558,0,AAPL,-2.432160804
9/27/2001,0.9758,1.0091,0.9733,0.9925,89867508,0,AAPL,2.235269881
9/28/2001,1.0064,1.0194,0.9861,0.9925,101822659,0,AAPL,0
10/1/2001,0.9925,1.0245,0.9758,0.995,58065688,0,AAPL,0.251889169
10/2/2001,0.9873,1.0144,0.9526,0.9644,65783834,0,AAPL,-3.075376884
10/3/2001,0.9565,0.9837,0.9502,0.9591,190489174,0,AAPL,-0.549564496
10/4/2001,0.9823,1.0399,0.9604,1.0167,111866238,0,AAPL,6.005630278
10/5/2001,0.9861,1.0334,0.9604,1.0334,95569416,0,AAPL,1.642569096
10/8/2001,0.9977,1.0474,0.9925,1.0374,58003205,0,AAPL,0.387071802
10/9/2001,1.0282,1.0374,1.0014,1.0245,48532789,0,AAPL,-1.243493349
10/10/2001,1.0309,1.0796,1.0208,1.077,85828835,0,AAPL,5.124450952
10/11/2001,1.0833,1.1358,1.0796,1.1358,93192468,0,AAPL,5.459610028
10/12/2001,1.1078,1.1577,1.0796,1.1539,80265891,0,AAPL,1.593590421
10/15/2001,1.1487,1.1768,1.1487,1.1513,88894524,0,AAPL,-0.225322818
10/16/2001,1.1577,1.1655,1.1371,1.1539,56599195,0,AAPL,0.225831669
10/17/2001,1.1744,1.1795,1.0859,1.0873,79631813,0,AAPL,-5.771730653
10/18/2001,1.1065,1.1679,1.1065,1.1526,170836179,0,AAPL,6.005702198
10/19/2001,1.1487,1.1782,1.1449,1.1718,46515020,0,AAPL,1.665799063
10/22/2001,1.1667,1.2217,1.1577,1.2178,109304989,0,AAPL,3.925584571
10/23/2001,1.2241,1.2433,1.1449,1.1615,191029537,0,AAPL,-4.62309082
10/24/2001,1.1563,1.2217,1.1371,1.2128,104421399,0,AAPL,4.41670254
10/25/2001,1.1808,1.2321,1.1628,1.2294,71101566,0,AAPL,1.368733509
10/26/2001,1.2076,1.2321,1.1921,1.1962,77798324,0,AAPL,-2.700504311
10/29/2001,1.1898,1.1962,1.1271,1.1283,66703700,0,AAPL,-5.67630831
10/30/2001,1.1128,1.1526,1.0924,1.1271,77184568,0,AAPL,-0.106354693
10/31/2001,1.1358,1.1782,1.1167,1.1245,76344341,0,AAPL,-0.230680507
11/1/2001,1.1294,1.2026,1.1038,1.1898,87289058,0,AAPL,5.807025345
11/2/2001,1.1858,1.2076,1.1628,1.1898,54996857,0,AAPL,0
11/5/2001,1.2063,1.2321,1.191,1.2217,65758838,0,AAPL,2.681122878
11/6/2001,1.2142,1.2562,1.1871,1.254,88132398,0,AAPL,2.643856921
11/7/2001,1.2459,1.2883,1.2373,1.254,106809307,0,AAPL,0
11/8/2001,1.2562,1.2743,1.1898,1.1986,95417935,0,AAPL,-4.417862839
11/9/2001,1.191,1.2321,1.1884,1.1986,37452220,0,AAPL,0
11/12/2001,1.1949,1.2281,1.1501,1.2013,56194706,0,AAPL,0.225262807
11/13/2001,1.2217,1.242,1.1986,1.2407,62657208,0,AAPL,3.279780238
11/14/2001,1.254,1.2743,1.2254,1.2553,61674877,0,AAPL,1.176755058
11/15/2001,1.2446,1.2743,1.2321,1.2446,59410360,0,AAPL,-0.852385884
11/16/2001,1.2334,1.2347,1.1782,1.2142,64328293,0,AAPL,-2.442551824
11/19/2001,1.2167,1.2844,1.2142,1.2808,92753593,0,AAPL,5.485093065
11/20/2001,1.2691,1.2933,1.2485,1.2512,77134585,0,AAPL,-2.31105559
11/21/2001,1.2553,1.2677,1.2334,1.2601,56218150,0,AAPL,0.711317136
11/23/2001,1.2626,1.2768,1.254,1.2705,16734103,0,AAPL,0.825331323
11/26/2001,1.2768,1.3807,1.273,1.3689,128478517,0,AAPL,7.74498229
11/27/2001,1.3575,1.3782,1.3126,1.3447,74895047,0,AAPL,-1.767842793
11/28/2001,1.3356,1.3587,1.3075,1.3151,69891215,0,AAPL,-2.201234476
11/29/2001,1.319,1.3255,1.2933,1.3075,56547664,0,AAPL,-0.577902821
11/30/2001,1.3104,1.373,1.2959,1.3638,84755905,0,AAPL,4.305927342
12/3/2001,1.3486,1.3626,1.319,1.3486,50524024,0,AAPL,-1.114532923
12/4/2001,1.3486,1.4448,1.3269,1.434,106092470,0,AAPL,6.332492956
12/5/2001,1.4316,1.5394,1.4202,1.5213,158567094,0,AAPL,6.087866109
12/6/2001,1.5035,1.5048,1.4177,1.4586,94523059,0,AAPL,-4.121475054
12/7/2001,1.4379,1.4547,1.4085,1.4434,56756941,0,AAPL,-1.04209516
12/10/2001,1.4269,1.4717,1.4243,1.4434,47413009,0,AAPL,0
12/11/2001,1.4521,1.4637,1.3854,1.3946,57303545,0,AAPL,-3.380906194
12/12/2001,1.4012,1.4036,1.3599,1.3756,53674051,0,AAPL,-1.36239782
12/13/2001,1.3756,1.3807,1.3126,1.3447,55174888,0,AAPL,-2.246292527
12/14/2001,1.3282,1.3332,1.2859,1.3065,52955655,0,AAPL,-2.840782331
12/17/2001,1.3065,1.3447,1.2933,1.3202,48445336,0,AAPL,1.048603138
12/18/2001,1.3381,1.365,1.2944,1.346,65604220,0,AAPL,1.954249356
12/19/2001,1.3176,1.3879,1.3104,1.3841,80864039,0,AAPL,2.830609212
12/20/2001,1.3702,1.3741,1.3202,1.3241,61595224,0,AAPL,-4.334946897
12/21/2001,1.346,1.3795,1.332,1.3447,71487312,0,AAPL,1.555773733
12/24/2001,1.3381,1.373,1.3381,1.3676,14119740,0,AAPL,1.702982078
12/26/2001,1.3676,1.4282,1.3537,1.3756,40828695,0,AAPL,0.584966364
12/27/2001,1.3821,1.4243,1.3821,1.4136,53408565,0,AAPL,2.762430939
12/28/2001,1.4062,1.4728,1.4062,1.4354,83420620,0,AAPL,1.542161856
12/31/2001,1.4421,1.4509,1.3973,1.4025,38425187,0,AAPL,-2.29204403
1/2/2002,1.4123,1.4919,1.4062,1.4919,147667679,0,AAPL,6.374331551
1/3/2002,1.4728,1.5213,1.4572,1.5098,170678441,0,AAPL,1.19981232
1/4/2002,1.4946,1.5329,1.4717,1.5175,114335372,0,AAPL,0.510001325
1/7/2002,1.5187,1.5369,1.4572,1.4664,123986941,0,AAPL,-3.36738056
1/8/2002,1.4572,1.4764,1.4379,1.4474,125508082,0,AAPL,-1.295690125
1/9/2002,1.4598,1.4678,1.3626,1.3854,91427689,0,AAPL,-4.283542905
1/10/2002,1.3587,1.3741,1.2959,1.3599,126260848,0,AAPL,-1.840623647
1/11/2002,1.3702,1.3987,1.319,1.3486,97274851,0,AAPL,-0.830943452
1/14/2002,1.346,1.3702,1.3381,1.3537,116014242,0,AAPL,0.378169954
1/15/2002,1.365,1.3932,1.3587,1.3894,80965546,0,AAPL,2.637216518
1/16/2002,1.3715,1.3715,1.3126,1.3307,158097010,0,AAPL,-4.224845257
1/17/2002,1.4062,1.4558,1.4012,1.4392,184223461,0,AAPL,8.153603367
1/18/2002,1.4085,1.4474,1.4062,1.4202,94488710,0,AAPL,-1.320177877
1/22/2002,1.4257,1.4327,1.3973,1.3973,91282430,0,AAPL,-1.612448951
1/23/2002,1.396,1.4751,1.3821,1.4738,123623056,0,AAPL,5.474844343
1/24/2002,1.4678,1.506,1.4664,1.4869,95936437,0,AAPL,0.888858733
1/25/2002,1.4664,1.4995,1.4509,1.4882,51848382,0,AAPL,0.087430224
1/28/2002,1.4983,1.5085,1.4547,1.4894,51996746,0,AAPL,0.080634323
1/29/2002,1.4869,1.5073,1.4637,1.4778,67022286,0,AAPL,-0.778837116
1/30/2002,1.4778,1.5454,1.4691,1.542,131514552,0,AAPL,4.344295575
1/31/2002,1.5469,1.584,1.5431,1.5827,130641533,0,AAPL,2.639429313
2/5/2002,1.6059,1.6634,1.6059,1.629,127418097,0,AAPL,2.925380679
2/6/2002,1.6392,1.6634,1.5454,1.5804,166653811,0,AAPL,-2.983425414
2/7/2002,1.5777,1.6189,1.542,1.5561,97004673,0,AAPL,-1.537585421
2/8/2002,1.5623,1.5777,1.4969,1.5394,99095845,0,AAPL,-1.07319581
2/11/2002,1.5315,1.6006,1.5201,1.5995,111163461,0,AAPL,3.904118488
2/12/2002,1.579,1.6033,1.5647,1.5827,62547893,0,AAPL,-1.050328228
2/13/2002,1.584,1.6163,1.5777,1.6018,87254694,0,AAPL,1.206798509
2/14/2002,1.6045,1.6163,1.561,1.5752,72557117,0,AAPL,-1.660631789
2/15/2002,1.5713,1.5995,1.5276,1.5302,72561796,0,AAPL,-2.856780091
2/19/2002,1.5213,1.5289,1.4392,1.4486,108836458,0,AAPL,-5.332636257
2/20/2002,1.4572,1.4856,1.4316,1.4803,79605280,0,AAPL,2.188319757
2/21/2002,1.4678,1.4728,1.373,1.3769,124591339,0,AAPL,-6.985070594
2/22/2002,1.3866,1.4691,1.3769,1.4558,113359268,0,AAPL,5.730263636
2/25/2002,1.4637,1.5827,1.4316,1.524,119040902,0,AAPL,4.684709438
2/26/2002,1.5315,1.561,1.4882,1.5162,72546166,0,AAPL,-0.511811024
2/27/2002,1.5329,1.5521,1.3407,1.4062,287293929,0,AAPL,-7.254979554
2/28/2002,1.4177,1.4461,1.3676,1.3894,127432149,0,AAPL,-1.194709145
3/1/2002,1.4036,1.5048,1.3973,1.5009,97327950,0,AAPL,8.025046783
3/4/2002,1.4894,1.574,1.4572,1.5547,97123360,0,AAPL,3.584515957
3/5/2002,1.5454,1.5634,1.4983,1.5073,76609832,0,AAPL,-3.048819708
3/6/2002,1.5035,1.5587,1.4678,1.542,63085131,0,AAPL,2.302129636
3/7/2002,1.5408,1.5713,1.5112,1.561,72021439,0,AAPL,1.232166018
3/8/2002,1.584,1.6059,1.5561,1.579,75235514,0,AAPL,1.153106983
3/11/2002,1.5752,1.6097,1.5431,1.6045,73286445,0,AAPL,1.614946168
3/12/2002,1.5701,1.584,1.5431,1.5827,70851699,0,AAPL,-1.358678716
3/13/2002,1.561,1.5918,1.5454,1.5674,55990127,0,AAPL,-0.96670247
3/14/2002,1.5561,1.5752,1.5289,1.5634,60600397,0,AAPL,-0.255199694
3/15/2002,1.566,1.5984,1.5521,1.5971,67183145,0,AAPL,2.155558398
3/18/2002,1.5971,1.6045,1.5574,1.584,84935504,0,AAPL,-0.820236679
3/19/2002,1.5815,1.6199,1.5561,1.5918,67586073,0,AAPL,0.492424242
3/20/2002,1.579,1.6097,1.5687,1.5958,82080647,0,AAPL,0.25128785
3/21/2002,1.5276,1.5561,1.4894,1.5534,171890335,0,AAPL,-2.656974558
3/22/2002,1.5509,1.5726,1.5289,1.542,56388368,0,AAPL,-0.733874083
3/25/2002,1.542,1.542,1.4882,1.4956,73298940,0,AAPL,-3.009079118
3/26/2002,1.4856,1.5138,1.4728,1.5022,71907423,0,AAPL,0.441294464
3/27/2002,1.4956,1.5187,1.4894,1.5022,35614018,0,AAPL,0
3/28/2002,1.5175,1.5289,1.5022,1.5162,30246317,0,AAPL,0.931966449
4/1/2002,1.4969,1.5815,1.4907,1.566,55510674,0,AAPL,3.284527107
4/2/2002,1.5369,1.5561,1.5289,1.542,56835017,0,AAPL,-1.53256705
4/3/2002,1.5408,1.5674,1.5112,1.5213,59828894,0,AAPL,-1.342412451
4/4/2002,1.5162,1.6045,1.5162,1.5945,94401238,0,AAPL,4.811674226
4/5/2002,1.5971,1.6137,1.5431,1.584,77626530,0,AAPL,-0.658513641
4/8/2002,1.5469,1.5804,1.5228,1.5726,72931937,0,AAPL,-0.71969697
4/9/2002,1.574,1.6006,1.5382,1.5431,53414798,0,AAPL,-1.875874348
4/10/2002,1.5509,1.5971,1.5382,1.579,62743108,0,AAPL,2.326485646
4/11/2002,1.6033,1.6137,1.5853,1.5918,113576342,0,AAPL,0.810639645
4/12/2002,1.6018,1.6122,1.574,1.6045,89309960,0,AAPL,0.797838924
4/15/2002,1.6045,1.6097,1.5878,1.6006,83489316,0,AAPL,-0.243066376
4/16/2002,1.6097,1.6634,1.6083,1.6483,171395279,0,AAPL,2.98013245
4/17/2002,1.6596,1.6762,1.6251,1.6713,110507506,0,AAPL,1.395377055
4/18/2002,1.6328,1.634,1.5932,1.6275,112030228,0,AAPL,-2.620714414
4/19/2002,1.6315,1.6315,1.5958,1.5995,104694706,0,AAPL,-1.720430108
4/22/2002,1.5906,1.5958,1.5521,1.5713,75138685,0,AAPL,-1.763050953
4/23/2002,1.5713,1.5866,1.542,1.5521,65110713,0,AAPL,-1.221918157
4/24/2002,1.5561,1.5687,1.5162,1.5213,39168556,0,AAPL,-1.984408221
4/25/2002,1.5085,1.5587,1.5085,1.5443,54159765,0,AAPL,1.511864852
4/26/2002,1.5547,1.561,1.4728,1.4738,85054209,0,AAPL,-4.56517516
4/29/2002,1.4829,1.5408,1.4778,1.5344,75936739,0,AAPL,4.111819786
4/30/2002,1.5302,1.561,1.5213,1.5534,78355876,0,AAPL,1.23826903
5/1/2002,1.5547,1.5547,1.4956,1.5355,59877305,0,AAPL,-1.15231106
5/2/2002,1.524,1.5587,1.5112,1.5175,66748981,0,AAPL,-1.172256594
5/3/2002,1.5098,1.5382,1.4995,1.506,64361080,0,AAPL,-0.757825371
5/6/2002,1.4956,1.5048,1.4379,1.4498,69627284,0,AAPL,-3.731739708
5/7/2002,1.4691,1.4691,1.4177,1.4379,67698511,0,AAPL,-0.820802869
5/8/2002,1.4856,1.5701,1.4751,1.561,121783319,0,AAPL,8.561096043
5/9/2002,1.5521,1.56,1.524,1.5494,62641606,0,AAPL,-0.743113389
5/10/2002,1.5547,1.5547,1.4717,1.4932,65647959,0,AAPL,-3.627210533
5/13/2002,1.506,1.542,1.4691,1.5329,74073568,0,AAPL,2.658719529
5/14/2002,1.5647,1.6442,1.5509,1.6392,146833713,0,AAPL,6.934568465
5/15/2002,1.6251,1.6634,1.5906,1.6189,93656300,0,AAPL,-1.23840898
5/16/2002,1.6045,1.629,1.5853,1.6149,63320946,0,AAPL,-0.247081352
